date,close
2018-07-09,168.394089
2018-07-10,168.517639
2018-07-11,167.662292
2018-07-12,170.551407
2018-07-13,170.693970
2018-07-16,170.285248
2018-07-17,171.321243
2018-07-18,170.998077
2018-07-19,170.142776
2018-07-20,170.104752
2018-07-23,170.646439
2018-07-24,171.349731
2018-07-25,173.744598
2018-07-26,171.112137
2018-07-27,168.802734
2018-07-30,166.417328
2018-07-31,167.690826
2018-08-01,168.327545
2018-08-02,170.617935
2018-08-03,171.140656
2018-08-06,172.148041
2018-08-07,172.775253
2018-08-08,172.984329
2018-08-09,172.879761
2018-08-10,171.558807
2018-08-13,171.368713
2018-08-14,172.442612
2018-08-15,170.332825
2018-08-16,170.893570
2018-08-17,170.931580
2018-08-20,170.779510
2018-08-21,171.406723
2018-08-22,172.071991
2018-08-23,171.824875
2018-08-24,173.421509
2018-08-27,175.189133
2018-08-28,175.445770
2018-08-29,177.470032
2018-08-30,177.156357
2018-08-31,177.384506
2018-09-04,176.624207
2018-09-05,174.343338
2018-09-06,172.784744
2018-09-07,172.119476
2018-09-10,172.699234
2018-09-11,174.029694
2018-09-12,173.516525
2018-09-13,175.369751
2018-09-14,174.856598
2018-09-17,172.338074
2018-09-18,173.763641
2018-09-19,173.630600
2018-09-20,175.550293
2018-09-21,174.590424
2018-09-24,175.076019
2018-09-25,175.313980
2018-09-26,175.437759
2018-09-27,176.923019
2018-09-28,176.884918
2018-10-01,177.246735
2018-10-02,176.846878
2018-10-03,177.037292
2018-10-04,173.638397
2018-10-05,171.515259
2018-10-08,170.467987
2018-10-09,171.020218
2018-10-10,163.498840
2018-10-11,161.470932
2018-10-12,165.964691
2018-10-15,163.955856
2018-10-16,168.725677
2018-10-17,168.792343
2018-10-18,164.879364
2018-10-19,164.727005
2018-10-22,165.574371
2018-10-23,164.965027
2018-10-24,157.415070
2018-10-25,162.860901
2018-10-26,158.671860
2018-10-29,155.406204
2018-10-30,157.967316
2018-10-31,161.680435
2018-11-01,163.813065
2018-11-02,161.261490
2018-11-05,160.861603
2018-11-06,162.080246
2018-11-07,167.164322
2018-11-08,166.097977
2018-11-09,163.298904
2018-11-12,158.357651
2018-11-13,158.490906
2018-11-14,157.281815
2018-11-15,160.033325
2018-11-16,159.471603
2018-11-19,154.292343
2018-11-20,151.531311
2018-11-21,152.683319
2018-11-23,151.578934
2018-11-26,155.082520
2018-11-27,155.606155
2018-11-28,160.614029
2018-11-29,160.090393
2018-11-30,161.251938
2018-12-03,164.070053
2018-12-04,157.776886
2018-12-06,158.890839
2018-12-07,153.644928
2018-12-10,155.253876
2018-12-11,155.768036
2018-12-12,157.139023
2018-12-13,157.186600
2018-12-14,153.359283
2018-12-17,149.884262
2018-12-18,150.826782
2018-12-19,147.123245
2018-12-20,144.990540
2018-12-21,140.496857
2018-12-24,137.012817
2018-12-26,145.567719
2018-12-27,146.131073
2018-12-28,146.054672
2018-12-31,147.286392
2019-01-02,147.878326
2019-01-03,143.047134
2019-01-04,149.167313
2019-01-07,150.943237
2019-01-08,152.308578
2019-01-09,153.549835
2019-01-10,153.988983
2019-01-11,153.425674
2019-01-14,152.069885
2019-01-15,155.039291
2019-01-16,155.010666
2019-01-17,156.232788
2019-01-18,157.779526
2019-01-22,154.619186
2019-01-23,154.819656
2019-01-24,155.822250
2019-01-25,157.684082
2019-01-28,155.736298
2019-01-29,154.265915
2019-01-30,158.190063
2019-01-31,160.557953
2019-02-01,159.880081
2019-02-04,161.866089
2019-02-05,163.298248
2019-02-06,162.811325
2019-02-07,160.624832
2019-02-08,160.939926
2019-02-11,160.787125
2019-02-12,163.164566
2019-02-13,163.279144
2019-02-14,163.479660
2019-02-15,164.167175
2019-02-19,164.491714
2019-02-20,164.463089
2019-02-21,163.861572
2019-02-22,165.074188
2019-02-25,165.675644
2019-02-26,165.847534
2019-02-27,165.742508
2019-02-28,165.360596
2019-03-01,166.506302
2019-03-04,166.535004
2019-03-05,166.659134
2019-03-06,165.713882
2019-03-07,163.680161
2019-03-08,163.431915
2019-03-11,166.830948
2019-03-12,167.747574
2019-03-13,169.007889
2019-03-14,168.721497
2019-03-15,170.287338
2019-03-18,170.692917
2019-03-19,171.266815
2019-03-20,171.945953
2019-03-21,174.633759
2019-03-22,170.798096
2019-03-25,170.472931
2019-03-26,171.266815
2019-03-27,170.166794
2019-03-28,170.558945
2019-03-29,171.850281
2019-04-01,174.126831
2019-04-02,174.786804
2019-04-03,175.791168
2019-04-04,175.724258
2019-04-05,176.632980
2019-04-08,177.082520
2019-04-09,176.460815
2019-04-10,177.407761
2019-04-11,176.986862
2019-04-12,177.752075
2019-04-15,177.780762
2019-04-16,178.392990
2019-04-17,179.014740
2019-04-18,179.244263
2019-04-22,179.751251
2019-04-23,182.037323
2019-04-24,181.463440
2019-04-25,182.199997
2019-04-26,182.362579
2019-04-29,182.716492
2019-04-30,181.300827
2019-05-01,180.717361
2019-05-02,179.932968
2019-05-03,182.802567
2019-05-06,181.683411
2019-05-07,178.144287
2019-05-08,177.694763
2019-05-09,176.738190
2019-05-10,176.958130
2019-05-13,170.817245
2019-05-14,172.692032
2019-05-15,175.131195
2019-05-16,176.891205
2019-05-17,175.083389
2019-05-20,172.127655
2019-05-21,173.925964
2019-05-22,173.151184
2019-05-23,170.501633
2019-05-24,170.415497
2019-05-28,169.774612
2019-05-29,168.378067
2019-05-30,169.085938
2019-05-31,166.388519
2019-06-03,162.724960
2019-06-04,167.306824
2019-06-05,168.550278
2019-06-06,169.889389
2019-06-07,173.170319
2019-06-10,175.188553
2019-06-11,175.427734
2019-06-12,174.413818
2019-06-13,175.446823
2019-06-14,174.700760
2019-06-17,175.752960
2019-06-18,178.306854
2019-06-19,178.976410
2019-06-20,180.640839
2019-06-21,180.373001
2019-06-24,180.378754
2019-06-25,177.282318
2019-06-26,178.106720
2019-06-27,178.787399
2019-06-28,179.017487
2019-07-01,181.433243
2019-07-02,182.152237
2019-07-03,183.523087
2019-07-05,183.149200
2019-07-08,181.864655
2019-07-09,182.775360
2019-07-10,184.596756
2019-07-11,184.462540
2019-07-12,185.526657
2019-07-15,186.121017
2019-07-16,185.162338
2019-07-17,184.251709
2019-07-18,184.462540
2019-07-19,183.110870
2019-07-22,184.568024
2019-07-23,185.775909
2019-07-24,187.079681
2019-07-25,185.306168
2019-07-26,187.213882
2019-07-29,186.571594
2019-07-30,185.766266
2019-07-31,183.197128
2019-08-01,182.286438
