date,close
2015-01-02,102.275970
2015-01-05,100.908661
2015-01-06,99.162926
2015-01-07,100.384109
2015-01-08,102.086800
2015-01-09,101.106461
2015-01-12,100.771049
2015-01-13,100.848473
2015-01-14,100.444290
2015-01-15,98.750137
2015-01-16,100.358284
2015-01-20,99.936874
2015-01-21,99.618698
2015-01-22,101.648209
2015-01-23,101.579430
2015-01-26,102.559799
2015-01-27,102.069626
2015-01-28,100.349686
2015-01-29,101.734238
2015-01-30,99.498306
2015-02-02,100.409882
2015-02-03,102.207207
2015-02-04,101.828812
2015-02-05,103.144554
2015-02-06,103.032799
2015-02-09,102.215797
2015-02-10,102.869370
2015-02-11,102.723198
2015-02-12,103.892731
2015-02-13,104.511948
2015-02-17,104.838722
2015-02-18,104.950531
2015-02-19,104.959122
2015-02-20,105.242912
2015-02-23,105.346092
2015-02-24,105.483658
2015-02-25,105.604080
2015-02-26,105.991074
2015-02-27,105.414909
2015-03-02,106.180252
2015-03-03,105.552444
2015-03-04,105.225693
2015-03-05,105.535286
2015-03-06,104.202332
2015-03-09,104.658089
2015-03-10,103.454155
2015-03-11,104.090530
2015-03-12,105.819099
2015-03-13,105.440681
2015-03-16,106.059868
2015-03-17,106.343651
2015-03-18,107.195023
2015-03-19,107.401436
2015-03-20,108.347404
2015-03-23,108.252785
2015-03-24,108.227005
2015-03-25,105.641785
2015-03-26,105.512413
2015-03-27,106.185219
2015-03-30,107.625763
2015-03-31,107.280724
2015-04-01,107.323845
2015-04-02,107.522270
2015-04-06,107.996704
2015-04-07,107.306610
2015-04-08,108.229561
2015-04-09,107.841415
2015-04-10,108.358948
2015-04-13,108.427971
2015-04-14,108.402084
2015-04-15,109.161171
2015-04-16,109.100807
2015-04-17,107.332458
2015-04-20,108.384827
2015-04-21,108.272690
2015-04-22,108.436592
2015-04-23,108.928276
2015-04-24,108.565964
2015-04-27,107.366974
2015-04-28,107.962166
2015-04-29,106.789024
2015-04-30,104.529045
2015-05-01,105.210472
2015-05-04,105.590057
2015-05-05,104.244377
2015-05-06,104.606682
2015-05-07,105.003487
2015-05-08,105.788437
2015-05-11,105.848808
2015-05-12,105.659050
2015-05-13,105.659050
2015-05-14,106.780418
2015-05-15,106.659668
2015-05-18,107.867310
2015-05-19,107.720657
2015-05-20,107.919029
2015-05-21,107.798279
2015-05-22,107.332458
2015-05-26,106.305962
2015-05-27,107.608505
2015-05-28,107.513634
2015-05-29,106.866692
2015-06-01,107.203102
2015-06-02,107.410103
2015-06-03,108.479729
2015-06-04,107.392838
2015-06-05,108.169197
2015-06-08,107.668900
2015-06-09,107.341095
2015-06-10,108.678116
2015-06-11,108.954163
2015-06-12,108.626381
2015-06-15,108.281303
2015-06-16,109.049019
2015-06-17,108.885147
2015-06-18,110.342918
2015-06-19,110.291153
2015-06-22,111.050240
2015-06-23,111.283150
2015-06-24,110.342918
2015-06-25,110.282562
2015-06-26,109.980637
2015-06-29,107.203102
2015-06-30,107.703384
2015-07-01,108.022560
2015-07-02,107.224724
2015-07-06,107.190079
2015-07-07,107.311371
2015-07-08,105.674118
2015-07-09,106.055305
2015-07-10,107.527901
2015-07-13,108.740677
2015-07-14,109.347061
2015-07-15,108.766670
2015-07-16,109.416374
2015-07-17,108.939919
2015-07-20,108.350853
2015-07-21,107.839760
2015-07-22,108.238243
2015-07-23,107.042816
2015-07-24,105.318993
2015-07-27,104.444069
2015-07-28,105.336311
2015-07-29,105.630814
2015-07-30,105.934029
2015-07-31,106.514397
2015-08-03,105.985992
2015-08-04,105.734764
2015-08-05,105.977333
2015-08-06,104.548035
2015-08-07,103.846344
2015-08-10,105.041801
2015-08-11,104.140877
2015-08-12,103.941650
2015-08-13,103.595131
2015-08-14,104.262169
2015-08-17,105.362297
2015-08-18,104.522011
2015-08-19,103.439217
2015-08-20,100.823151
2015-08-21,99.644989
2015-08-24,95.755554
2015-08-25,95.019234
2015-08-26,97.436104
2015-08-27,99.177269
2015-08-28,100.156097
2015-08-31,99.792305
2015-09-01,96.933647
2015-09-02,98.674812
2015-09-03,98.518898
2015-09-04,97.773911
2015-09-08,100.008812
2015-09-09,98.856728
2015-09-10,99.307205
2015-09-11,99.774963
2015-09-14,99.315857
2015-09-15,100.433327
2015-09-16,101.299553
2015-09-17,101.646080
2015-09-18,100.242752
2015-09-21,100.060844
2015-09-22,98.544876
2015-09-23,98.250359
2015-09-24,98.085770
2015-09-25,96.794830
2015-09-28,94.084366
2015-09-29,93.415428
2015-09-30,94.866234
2015-10-01,94.701157
2015-10-02,96.108521
2015-10-05,98.402000
2015-10-06,97.724373
2015-10-07,99.453171
2015-10-08,100.347984
2015-10-09,100.547775
2015-10-12,100.400085
2015-10-13,99.027466
2015-10-14,98.054497
2015-10-15,100.400085
2015-10-16,100.269783
2015-10-19,100.460922
2015-10-20,100.321907
2015-10-21,98.792915
2015-10-22,99.661659
2015-10-23,100.643333
2015-10-26,99.957039
2015-10-27,98.862427
2015-10-28,101.746635
2015-10-29,100.660698
2015-10-30,100.200264
2015-11-02,102.285271
2015-11-03,102.815170
2015-11-04,102.763054
2015-11-05,102.841225
2015-11-06,103.570961
2015-11-09,102.354729
2015-11-10,102.658791
2015-11-11,101.764008
2015-11-12,99.818024
2015-11-13,99.096992
2015-11-16,99.948364
2015-11-17,99.566124
2015-11-18,101.251450
2015-11-19,100.825768
2015-11-20,101.477325
2015-11-23,101.981194
2015-11-24,102.728287
2015-11-25,103.527542
2015-11-27,103.918495
2015-11-30,103.466713
2015-12-01,104.153030
2015-12-02,103.032341
2015-12-03,101.294899
2015-12-04,102.320007
2015-12-07,100.782341
2015-12-08,100.226349
2015-12-09,99.105675
2015-12-10,99.435791
2015-12-11,97.220520
2015-12-14,96.525520
2015-12-15,97.915497
2015-12-16,99.409729
2015-12-17,98.349876
2015-12-18,96.846954
2015-12-21,97.576706
2015-12-22,98.471497
2015-12-23,99.713799
2015-12-24,99.902252
2015-12-28,99.439819
2015-12-29,100.513008
2015-12-30,99.500916
2015-12-31,98.261948
2016-01-04,95.984673
2016-01-05,96.194084
2016-01-06,94.728279
2016-01-07,92.198006
2016-01-08,90.610031
2016-01-11,90.217384
2016-01-12,90.487892
2016-01-13,87.582420
2016-01-14,88.795219
2016-01-15,87.355568
2016-01-19,86.177696
2016-01-20,86.535400
2016-01-21,86.334717
2016-01-22,88.446220
2016-01-25,86.483070
2016-01-26,88.210632
2016-01-27,86.997833
2016-01-28,86.980400
2016-01-29,89.833504
2016-02-01,89.423409
2016-02-02,87.495186
2016-02-03,87.608589
2016-02-04,87.948875
2016-02-05,85.540749
2016-02-08,84.136040
2016-02-09,83.568886
2016-02-10,83.612488
2016-02-11,82.705101
2016-02-12,84.275597
2016-02-16,86.273636
2016-02-17,87.626053
2016-02-18,87.207245
2016-02-19,87.643509
2016-02-22,88.620689
2016-02-23,87.809280
2016-02-24,88.655647
2016-02-25,89.467056
2016-02-26,90.034180
2016-02-29,89.632843
2016-03-01,91.561096
2016-03-02,92.503372
2016-03-03,93.471855
2016-03-04,93.986626
2016-03-07,95.007477
2016-03-08,92.712769
2016-03-09,93.183929
2016-03-10,92.424866
2016-03-11,94.405441
2016-03-14,94.161133
2016-03-15,92.695320
2016-03-16,93.349716
2016-03-17,94.780624
2016-03-18,95.635689
2016-03-21,95.408813
2016-03-22,95.295418
2016-03-23,93.533775
2016-03-24,93.813797
2016-03-28,93.927574
2016-03-29,96.535431
2016-03-30,96.544228
2016-03-31,96.815498
2016-04-01,97.244324
2016-04-04,96.430473
2016-04-05,95.336563
2016-04-06,96.412918
2016-04-07,95.109016
2016-04-08,95.485283
2016-04-11,95.187767
2016-04-12,96.211647
2016-04-13,98.285721
2016-04-14,98.163193
2016-04-15,98.408241
2016-04-18,99.152100
2016-04-19,99.230881
2016-04-20,99.379601
2016-04-21,98.880798
2016-04-22,99.860962
2016-04-25,99.152100
2016-04-26,100.123489
2016-04-27,100.473534
2016-04-28,99.327126
2016-04-29,98.434509
2016-05-02,99.309631
2016-05-03,97.681877
2016-05-04,96.876732
2016-05-05,96.491722
2016-05-06,97.060539
2016-05-09,97.340576
2016-05-10,98.320717
2016-05-11,97.104294
2016-05-12,96.587975
2016-05-13,95.949104
2016-05-16,97.165543
2016-05-17,95.625305
2016-05-18,96.124146
2016-05-19,95.354042
2016-05-20,96.955513
2016-05-23,96.841751
2016-05-24,98.837051
2016-05-25,99.414642
2016-05-26,99.300873
2016-05-27,100.289757
2016-05-31,100.639832
2016-06-01,101.322426
2016-06-02,102.101288
2016-06-03,101.488701
2016-06-06,102.582596
2016-06-07,102.880157
2016-06-08,103.641510
2016-06-09,102.976418
2016-06-10,101.576225
2016-06-13,100.473534
2016-06-14,100.184723
2016-06-15,100.254768
2016-06-16,100.246002
2016-06-17,99.817192
2016-06-20,100.902374
2016-06-21,100.709816
2016-06-22,100.316040
2016-06-23,102.232536
2016-06-24,98.346977
2016-06-27,95.117752
2016-06-28,96.587975
2016-06-29,98.784531
2016-06-30,100.622330
2016-07-01,100.981094
2016-07-05,99.493401
2016-07-06,100.215820
2016-07-07,100.427010
2016-07-08,102.767632
2016-07-11,103.955536
2016-07-12,105.345856
2016-07-13,104.932281
2016-07-14,105.037880
2016-07-15,105.328255
2016-07-18,105.504250
2016-07-19,104.976257
2016-07-20,105.662598
2016-07-21,105.161064
2016-07-22,105.944183
2016-07-25,105.785812
2016-07-26,106.296165
2016-07-27,106.595345
2016-07-28,106.322578
2016-07-29,106.533775
2016-08-01,106.621750
2016-08-02,105.134674
2016-08-03,105.988190
2016-08-04,106.084984
2016-08-05,107.616096
2016-08-08,107.563293
2016-08-09,107.677673
2016-08-10,106.903336
2016-08-11,107.413696
2016-08-12,107.519287
2016-08-15,108.584007
2016-08-16,107.704056
2016-08-17,107.387283
2016-08-18,108.179253
2016-08-19,108.179253
2016-08-22,108.425591
2016-08-23,109.182365
2016-08-24,108.293617
2016-08-25,108.504784
2016-08-26,108.284828
2016-08-29,108.847969
2016-08-30,109.050369
2016-08-31,108.434441
2016-09-01,108.513588
2016-09-02,109.560738
2016-09-06,109.666328
2016-09-07,110.352676
2016-09-08,110.132690
2016-09-09,106.692146
2016-09-12,108.179253
2016-09-13,106.102577
2016-09-14,106.120201
2016-09-15,107.387283
2016-09-16,107.228905
2016-09-19,107.941643
2016-09-20,107.484062
2016-09-21,109.041557
2016-09-22,110.607880
2016-09-23,109.824722
2016-09-26,108.734123
2016-09-27,109.175278
2016-09-28,110.013542
2016-09-29,108.407646
2016-09-30,109.598846
2016-10-03,109.254723
2016-10-04,108.716454
2016-10-05,109.369415
2016-10-06,109.254723
2016-10-07,108.381165
2016-10-10,109.678238
2016-10-11,107.675255
2016-10-12,107.587036
2016-10-13,106.695839
2016-10-14,106.263481
2016-10-17,106.139992
2016-10-18,106.748764
2016-10-19,107.198792
2016-10-20,106.881126
2016-10-21,106.828209
